iteration,gini coefficient
0,0.07468984562123349
100,0.36178480854141415
200,0.4556717766217596
300,0.4878344049816243
400,0.495131263943914
500,0.4957160104302627
600,0.49153332736042726
700,0.48502129059208937
800,0.4816834816827221
900,0.4793696843815939
1000,0.4773625541154701
1100,0.47400770799615877
1200,0.4714351877784269
1300,0.4696024718458908
1400,0.4679779564478903
1500,0.4668285660335254
1600,0.46708440017820296
1700,0.4648167524722237
1800,0.46234491681355655
1900,0.4620610068554609
2000,0.4612502424481466
2100,0.46018523649163146
2200,0.45928172938801065
2300,0.45839856525215905
2400,0.45685001185060997
2500,0.458304468267338
2600,0.4573081438193655
2700,0.45613580549664146
2800,0.4553156868405602
2900,0.45581931368960843
3000,0.4558950426075636
3100,0.4545164696113881
3200,0.45473244844397154
3300,0.4548703662125522
3400,0.45393284352614033
3500,0.4507517338079892
3600,0.45131509238956957
3700,0.45206946992676234
3800,0.4515079293776772
3900,0.45081829949879665
4000,0.45215323507588306
4100,0.45118260106612607
4200,0.44895086482863716
4300,0.44830693009671024
4400,0.45004248892059145
4500,0.45006673813359377
4600,0.44810025877562293
4700,0.44743336776411446
4800,0.44754551508118295
4900,0.4458217480016606
5000,0.4466011875133288
5100,0.44727538763694696
5200,0.4469514541674538
5300,0.4464777034599713
5400,0.44528420707679595
5500,0.4445515640991999
5600,0.44503643584345703
5700,0.4441761541603923
5800,0.4427765649022948
5900,0.4451027337276884
6000,0.44240260888011934
6100,0.44282840678720903
6200,0.44394074652995114
6300,0.4435762478861574
6400,0.4439821105173369
6500,0.4448527105740568
6600,0.4447703683324576
6700,0.44344682043468775
6800,0.4435690089660186
6900,0.4428851892352943
7000,0.4432647953113015
7100,0.44262842733312285
7200,0.4430363592866924
7300,0.4434747672281326
7400,0.44320748324828646
7500,0.44285562468055845
7600,0.4426815299582791
7700,0.44193370422994593
7800,0.44352085420431137
7900,0.4413819735901991
8000,0.4420780032778775
8100,0.4421346297363069
8200,0.44293931186419383
8300,0.4440819712238813
8400,0.44400004703574797
8500,0.4441792657130301
8600,0.44256437420326994
8700,0.44213592314823597
8800,0.4415126113773885
8900,0.44156902234294315
9000,0.44257271000557663
9100,0.44104845296885387
9200,0.44236504056660547
9300,0.44199262824132457
9400,0.44123747348761583
9500,0.4412065326423662
9600,0.440869598757876
9700,0.4416458118797176
9800,0.4411177974220898
9900,0.44033890156641553
10000,0.4416413394854801
