iteration,gini coefficient
0,0.05660007505627369
100,0.05691003662979074
200,0.05702294501309908
300,0.05699378022359954
400,0.05692711494816361
500,0.05687735482276705
600,0.05681289161094006
700,0.05681290878793115
800,0.05677134866844308
900,0.05674062062671992
1000,0.05667564104819475
1100,0.05664835050908767
1200,0.05656526643952663
1300,0.05654203919692387
1400,0.056471143400592554
1500,0.05641121348773948
1600,0.05637269950164638
1700,0.05627021767377499
1800,0.056205281131527104
1900,0.05612468054643105
2000,0.056063913048432126
2100,0.05602091977786435
2200,0.055957235757371146
2300,0.05584894924558623
2400,0.05582076932400388
2500,0.0557754134837962
2600,0.05577327294544048
2700,0.055706093657707324
2800,0.05567296215782216
2900,0.055668275348912076
3000,0.055618221150163516
3100,0.05555294931569251
3200,0.055514655815274774
3300,0.05547392540210052
3400,0.055415825132742035
3500,0.055407536328771025
3600,0.0553564012284371
3700,0.0553158253615675
3800,0.05528870126306671
3900,0.05520310895232142
4000,0.055158510255091324
4100,0.05510658001115915
4200,0.055062922043809664
4300,0.0550005344470422
4400,0.05497851874683131
4500,0.05494155353711649
4600,0.0548881568624326
4700,0.05485900820123754
4800,0.05481056337385417
4900,0.05477068963942785
5000,0.05471976009298133
5100,0.05469649218904187
5200,0.05469304355148384
5300,0.05461017360263972
5400,0.05458245994509906
5500,0.05455972448294119
5600,0.05451463351705132
5700,0.054513996528958754
5800,0.05447013522527829
5900,0.054392440734718966
6000,0.05439037863541094
6100,0.054376805019982176
6200,0.05431380753214987
6300,0.05427796091007171
6400,0.05424994829930328
6500,0.054224350343649245
6600,0.054135662361142554
6700,0.05410625559212809
6800,0.05405586291905763
6900,0.0539897521139661
7000,0.05387705401528442
7100,0.05379842142406804
7200,0.05379138293411786
7300,0.053811019895113374
7400,0.053758553910511105
7500,0.0536902029227518
7600,0.05364983560143893
7700,0.05361696809625764
7800,0.053572132385092036
7900,0.0535482978763381
8000,0.05355938235250884
8100,0.053499657800521655
8200,0.05348303030899536
8300,0.053452895967804934
8400,0.05341759190972776
8500,0.0533819388548801
8600,0.053342004011022154
8700,0.053283887617570004
8800,0.05325940459240157
8900,0.053240378118278135
9000,0.053221447216181945
9100,0.05322180083692611
9200,0.05317977955686231
9300,0.05312985903002397
9400,0.053107187469355076
9500,0.05305376848146166
9600,0.052998374625924216
9700,0.05295309359484093
9800,0.052919089978700706
9900,0.0528771233018525
10000,0.05283196440656208
