iteration,gini coefficient
0,0.05674892135004494
10,0.05727316022925429
20,0.05760246097575895
30,0.05782720902922783
40,0.05812688246520159
50,0.05837836890768246
60,0.05858520933673863
70,0.05875311609723799
80,0.05895813460857427
90,0.05917554297099063
100,0.05936552642527082
110,0.059589219617092785
120,0.05980901697931615
130,0.06000095576373253
140,0.06019594130308085
150,0.0604124603222116
160,0.06067513685564775
170,0.06090514249669184
180,0.06119377359582822
190,0.061434390095418054
200,0.06171001371690154
210,0.06190971316492967
220,0.062139221720012884
230,0.0623130212549105
240,0.06253694458879308
250,0.06274491645691967
260,0.06285504611283801
270,0.06310205932858746
280,0.06328236531381666
290,0.06348148069345592
300,0.06367447612226818
310,0.06391458695864188
320,0.06421784352452997
330,0.06442904807215921
340,0.0647009237156008
350,0.06491764942324461
360,0.06515778151321452
370,0.06539155901677243
380,0.0655891603960963
390,0.06574627062879337
400,0.06592948145739587
410,0.06608809173815743
420,0.0663173041182496
430,0.06651821809753723
440,0.06678804830208981
450,0.06703027050165812
460,0.06727367993281952
470,0.06753697316234608
480,0.06775869766478526
490,0.06790180874443329
500,0.06809956013956153
510,0.06831108940274018
520,0.06851418643562898
530,0.0687155125701818
540,0.0688815603177196
550,0.0691137607746427
560,0.0692876477419309
570,0.0694609197009074
580,0.06967742036633547
590,0.06987090528582938
600,0.07011638182764905
610,0.07032615386935485
620,0.07055705521868366
630,0.07076129620074151
640,0.07091689378364568
650,0.07112259819533373
660,0.0712824184812473
670,0.07151678616591639
680,0.07174696431932541
690,0.07196299018839368
700,0.07221702864913705
710,0.07239525736339877
720,0.07264616759080925
730,0.07289684940412001
740,0.07310689174144376
750,0.0732844468231085
760,0.07338108677903579
770,0.07356617369882527
780,0.07378802983309708
790,0.07398429661415035
800,0.07419485736739553
810,0.0744222185911583
820,0.07462469730771178
830,0.07487736288263118
840,0.07506576248352743
850,0.07531168709314767
860,0.07551982272624917
870,0.0757190486039456
880,0.07590125296258533
890,0.07603032410447114
900,0.07618791136965242
910,0.0764328627148128
920,0.0766550200709605
930,0.07687396952275787
940,0.07708098046004255
950,0.07735045432084227
960,0.07757074789230728
970,0.07774850704293994
980,0.07796179889385565
990,0.07811891149492792
1000,0.07827579491209438
