iteration,gini coefficient
0,0.05614914036432669
100,0.056863754730087
200,0.05756418174501917
300,0.05851541446161582
400,0.059155405938829286
500,0.059870407576118806
600,0.06074652212946355
700,0.06159707206569723
800,0.06249732539908583
900,0.06315910481163461
1000,0.06391045650507138
1100,0.06470721892580361
1200,0.06561767619900796
1300,0.06645978616603418
1400,0.06721925110635772
1500,0.06798365855159175
1600,0.06880458944638979
1700,0.06974687457229088
1800,0.07057016599480756
1900,0.07139682159138037
2000,0.07229931866099322
2100,0.07328196927095407
2200,0.07420147160862549
2300,0.07513035152147644
2400,0.07592090820811731
2500,0.0768419699542439
2600,0.07775085732659627
2700,0.07848749897274039
2800,0.0792614666177275
2900,0.08005974912794499
3000,0.08098793606050876
3100,0.08181175284140368
3200,0.08263390520928882
3300,0.08355946896888247
3400,0.08435565710124358
3500,0.08506545731085356
3600,0.08590265256610569
3700,0.08684596078986367
3800,0.08767658056149157
3900,0.08847801977348692
4000,0.08945977510390232
4100,0.09041037882723223
4200,0.09128927716236328
4300,0.09216211294539484
4400,0.09299425030649444
4500,0.0938483656380489
4600,0.09460063594166963
4700,0.0954832285356125
4800,0.09633155162352432
4900,0.09706562221066793
5000,0.09796853890715841
5100,0.09886069597661044
5200,0.09981281330523147
5300,0.10069791821511803
5400,0.10163311557515942
5500,0.10254046264465022
5600,0.10341192833006198
5700,0.10443131105803166
5800,0.10529351338678108
5900,0.10609898747780272
6000,0.10698744567782119
6100,0.10782159650913296
6200,0.10873920818063267
6300,0.1096132290189572
6400,0.11037252633877574
6500,0.1112404850781389
6600,0.11208606050501022
6700,0.11297905937608034
6800,0.11376655534600294
6900,0.11466354733968799
7000,0.11550865844957645
7100,0.11626072380182327
7200,0.11703641546884716
7300,0.11791770688126202
7400,0.1185368031717063
7500,0.11937208485304644
7600,0.12015937810544854
7700,0.12093812029719035
7800,0.12179609461272428
7900,0.12270416646301022
8000,0.1235996632236967
8100,0.12440969006618757
8200,0.12519380999731217
8300,0.12599224639817055
8400,0.12681156536476956
8500,0.12768856285595745
8600,0.12845644609340784
8700,0.12926951324707037
8800,0.13013980189163687
8900,0.13104995258774066
9000,0.13185645867153292
9100,0.13277906541451256
9200,0.13351247810565325
9300,0.13422866719964646
9400,0.13499062869210798
9500,0.1358585991040443
9600,0.13673666162978468
9700,0.13757286930585072
9800,0.13835063860623273
9900,0.13909196126369094
10000,0.139876121227347
